,videoID,user,comment,date
4545,W4P8gl4dnrg,Mignon Vanorsdale,"the cheap cloud incidentally fear because bedroom thoracically borrow at a old heart. puffy, adjoining way",2022-04-04T05:12:25Z
4546,W4P8gl4dnrg,Van manh Tran,mộng ăo cuộc đời không có thật,2022-04-04T03:55:17Z
4547,W4P8gl4dnrg,hoàng 2 Hường,rất yêu mến mỹ tâm và phan mạnh,2022-04-04T03:48:02Z
4548,W4P8gl4dnrg,DangQuang Nguyen,hay quá chị ơi,2022-04-04T03:32:03Z
4549,W4P8gl4dnrg,DangQuang Nguyen,hay,2022-04-04T03:30:58Z
4550,W4P8gl4dnrg,Thiết Bùi,nghe nhẹ nhàng mà đắm say,2022-04-04T02:59:50Z
4551,W4P8gl4dnrg,Long Hoàng,phan mạnh quỳnh mãi đỉnh,2022-04-04T02:57:38Z
4552,W4P8gl4dnrg,Nhung Nguyen,"khi nào mới có xuân thì trên youtube, e muốn nghe bài đó lắm luôn.",2022-04-04T02:45:12Z
4553,W4P8gl4dnrg,Tiền Huỳnh,"@trony t xuân thì anh quỳnh sáng tác riêng cho hà anh tuấn, bạn muốn nghe thì có thể tìm nha, chị tâm hình như cover lại",2022-04-07T09:01:09Z
4554,W4P8gl4dnrg,Nhung Nguyen,"@trony t mình ko rõ, bài c tâm hát trong liveshow 1981 đó bạn",2022-04-05T03:42:11Z
4555,W4P8gl4dnrg,Trony T,xuân thì của khánh ly hả bạn,2022-04-04T12:57:32Z
4556,W4P8gl4dnrg,Phương Nguyễn thị,bài này không có trên zing nhỉ mn,2022-04-04T02:23:04Z
4557,W4P8gl4dnrg,Hương Tran,,2022-04-04T01:05:33Z
4558,W4P8gl4dnrg,Hien Nguyen,"nhạc quỳnh lúc nào cũng cuốn thế, bonus thêm chị tâm nữa thì nghiện luôn",2022-04-04T01:00:15Z
4559,W4P8gl4dnrg,Quang Nguyễn,"sáng nào chị cũng đánh thức em dậy, vì em cài nhạc chuông báo thức bài này",2022-04-04T00:51:02Z
4560,W4P8gl4dnrg,Hong nhung Le,nghe dễ gây nghiện,2022-04-04T00:38:01Z
4561,W4P8gl4dnrg,Vui Measaw,bài hát của năm.,2022-04-04T00:31:41Z
4562,W4P8gl4dnrg,Zarusobaman,is the any studio record of this sone. this song is really beautiful,2022-04-03T23:52:02Z
4563,W4P8gl4dnrg,Hoa lan Nha Trang,mỗi ngày phải nghe tầm chục lần mới đã. chưa hết say bài này.,2022-04-03T23:39:11Z
4564,W4P8gl4dnrg,HANH MAI,"tui thích nét nhạc của bài ca này vì nó không bị lai lai nhạc tàu, nhạc âu mỹ, rất vn thanh thoát nhẹ nhàng . nghe là mê tơi liền . khen ngợi nhạc sĩ và cô ca sĩ tuyệt đẹp có giọng ca đặc sắc nghe muốn rụng tim.",2022-04-03T22:45:29Z
4565,W4P8gl4dnrg,Tuyết Nguyễn,"sau những cô đơn tổn thương đã xa ... nghe hết bài này rồi lại đến bài khác, nghe đi nghe lại, nghe riết mà ko chán, yêu mt",2022-04-03T21:46:46Z
4566,W4P8gl4dnrg,cong pham,như liều thuốc mê <3,2022-04-03T17:49:42Z
4567,W4P8gl4dnrg,quanghung dao,quá đỉnh. tài năng thật sự. ko scandal,2022-04-03T17:29:49Z
4568,W4P8gl4dnrg,borntomakeyouhappy,replay chục lần r,2022-04-03T16:58:37Z
4569,W4P8gl4dnrg,VINH VŨ,nghe chill phết,2022-04-03T16:53:46Z
4570,W4P8gl4dnrg,Fat Gà,đẳng cấp là mãi mãi,2022-04-03T16:18:47Z
4571,W4P8gl4dnrg,Hoa Như,tuyệt phẩm giọng hát tuyệt vời lẫn st qá tuyệt vời,2022-04-03T16:13:28Z
4572,W4P8gl4dnrg,Hoàng Tô,nice song!,2022-04-03T15:53:09Z
4573,W4P8gl4dnrg,Nike Gamer,ông quỳnh sáng tác bài nào hit bài đó á chời,2022-04-03T15:52:09Z
4574,W4P8gl4dnrg,đồng ao vlog,ai sáng tác vậy mọi người có phải a ngôi kề bên hông,2022-04-03T15:45:49Z
4575,W4P8gl4dnrg,Truong Nguyen,"a đấy đó b,. phan mạnh quỳnh",2022-04-04T03:11:37Z
4576,W4P8gl4dnrg,kim haitrung,20tr,2022-04-03T15:32:27Z
4577,W4P8gl4dnrg,Điện máy VÀNG Việt Nam,tối nào cũng nghe chị tâm hát,2022-04-03T15:25:41Z
4578,W4P8gl4dnrg,Tuấn Kiệt Vincent,trời ơi sang từ giọng hát đên cái mic,2022-04-03T15:05:45Z
4579,W4P8gl4dnrg,Ngocthong94 vo,bài hát này nghe cứ bị nguyện sao ấy,2022-04-03T14:57:21Z
4580,W4P8gl4dnrg,Huyền Hoàng,c ra bản tay vớt ánh trăng đi,2022-04-03T14:56:48Z
4581,W4P8gl4dnrg,Huyền Hoàng,mãi iu chị,2022-04-03T14:56:33Z
4582,W4P8gl4dnrg,Hữu Thịnh,hay quá đi,2022-04-03T14:36:41Z
4583,W4P8gl4dnrg,Vân Nguyễn,nghe cả tháng r vẫn ko chán,2022-04-03T14:33:08Z
4584,W4P8gl4dnrg,Huy tran ngoc,phụ nữ cũ có ánh mắt nhiếp hồn. :),2022-04-03T14:31:08Z
4585,W4P8gl4dnrg,Hưng Phạm,nghe đk từ trang của cô ấy. tiếc là chưa có gì thực tế nên không tán đk nàng,2022-04-03T14:03:12Z
4586,W4P8gl4dnrg,PHUONG LY SMALL ANGEL,"chỉ có chị tâm hát thì nghe mãi, càng nghe càng thấy đáng iu",2022-04-03T13:46:17Z
4587,W4P8gl4dnrg,HOANG VU HUY,hay the,2022-04-03T13:28:42Z
4588,W4P8gl4dnrg,Đức Dương,púa hay,2022-04-03T13:14:46Z
4589,W4P8gl4dnrg,ánh nguyễn,bị cuồng bài này ngày nào ko nghe là ko chịu được,2022-04-03T12:55:08Z
4590,W4P8gl4dnrg,ánh nguyễn,xuất sắc,2022-04-03T12:54:12Z
4591,W4P8gl4dnrg,vi văn tài,nhạc của phan mạnh quỳnh nghe là biết ngay à,2022-04-03T11:54:40Z
4592,W4P8gl4dnrg,Nga Nghiêm thị tuyết,hay quá luôn nghe mà thấy say đắm ý,2022-04-03T11:33:47Z
4593,W4P8gl4dnrg,T O R U,ca từ của pmq kết hợp chất mộc mạc tự sự trong giọng hát mỹ tâm như một liều thuốc chữa lành tâm hồn vậy,2022-04-03T11:31:15Z
4594,W4P8gl4dnrg,Hoàng Trần Văn,hay quá.....!,2022-04-03T11:24:54Z
4595,W4P8gl4dnrg,Cuong Nguyen Van,quá hay,2022-04-03T11:18:11Z
4596,W4P8gl4dnrg,TT Channal,say quá chị ơiiiiiii,2022-04-03T10:59:05Z
4597,W4P8gl4dnrg,Tiến Đinh Official,hay,2022-04-03T10:37:38Z
4598,W4P8gl4dnrg,Hoang Nguyen,"mỹ tâm kết hợp phan mạnh quỳnh thì quá tuyệt vời, nghe rất là chill",2022-04-03T10:32:14Z
4599,W4P8gl4dnrg,DucQuyService,hay quá !,2022-04-03T10:26:26Z
4600,W4P8gl4dnrg,Người Mang Tâm Sự,"nhạc này tẩm rượu hay sao ấy, cứ bị say bởi cái giọng này. một người sáng tác cực đỉnh, một người hát cực hay",2022-04-03T10:21:44Z
4601,W4P8gl4dnrg,Loan Diem,nhạc bị tẩm rượu rồi... rượu này tình nguyện uống... tình nguyện say!,2022-08-24T14:19:24Z
4602,W4P8gl4dnrg,Myhiep Nguyen,@đạt duy cái ng ngồi cùng ghế với casi,2022-08-21T04:30:20Z
4603,W4P8gl4dnrg,Myhiep Nguyen,tẩm men ghiền,2022-08-21T04:27:34Z
4604,W4P8gl4dnrg,Tuan,@đạt duy phan mạnh quỳnh đấy bạn,2022-07-30T08:07:55Z
4605,W4P8gl4dnrg,Tuy Chu minh,nge c hát say r sao phải tẩm,2022-06-15T14:53:43Z
4606,W4P8gl4dnrg,Danis Hoàng,hay quá cô,2022-04-03T09:55:10Z
4607,W4P8gl4dnrg,Bien Buonbuc,"fan quỳnh, bài hát quỳnh nghe cái là thấy sự khác biệt, quay lại top 2 rồi, lên top 1 nào",2022-04-03T08:31:03Z
4608,W4P8gl4dnrg,Thuy Van Dinh,"giai điệu bài hát lúc đầu nghe ngang ngang, nhưng điệp khúc thì rất dễ thương và nhẹ nhàng.nghe tổng thể bài hát nhẹ nhàng.",2022-04-03T08:05:09Z
4609,W4P8gl4dnrg,Hoàng Sang,đẳng cấp trường tồn,2022-04-03T07:48:48Z
4610,W4P8gl4dnrg,Hoàng Sang,siêu phẩm 2022,2022-04-03T07:48:36Z
4611,W4P8gl4dnrg,Tik Tok Hàn Quốc,nghe cả tháng rồi vẫn thấy hay (:,2022-04-03T06:58:04Z
4612,W4P8gl4dnrg,Nguyễn Cao Mỹ,rất hay,2022-04-03T06:29:55Z
4613,W4P8gl4dnrg,Hồ Văn Mãi,bài này nghe ở đà lạt thì khỏi bàn,2022-04-03T06:10:53Z
4614,W4P8gl4dnrg,The Anh Trinh,đây mới là âm nhạc.. quá đẳng cấp.,2022-04-03T05:10:19Z
4615,W4P8gl4dnrg,Gai Co,quá hay em tâm ơi mê thương yêu,2022-04-03T04:46:35Z
4616,W4P8gl4dnrg,Bảo Nguyễn,e nghe nó cứ cuốn k mốn nge bài khác nữa,2022-04-03T04:42:10Z
4617,W4P8gl4dnrg,Thu Trâm -GVMN,hay quá !,2022-04-03T04:20:05Z
4618,W4P8gl4dnrg,Dương Nguyễn,"hát như thế này mới gọi là hát. hay, phê",2022-04-03T04:17:57Z
4619,W4P8gl4dnrg,Nguyen Tran,yêu tâm lắm!,2022-04-03T04:12:06Z
4620,W4P8gl4dnrg,Tho Hk,"mở cửa sổ làm ly cf , bật to loa tăng bass lên đứng phiêu",2022-04-03T04:01:06Z
4621,W4P8gl4dnrg,OKEBAYBE,hay vaiiiiiiii,2022-04-03T03:45:51Z
4622,W4P8gl4dnrg,Lê Thao,ui đã 20tr view và vẫn nằm trong top 3. đỉnh thật sự luôn,2022-04-03T03:41:03Z
4623,W4P8gl4dnrg,Eric Truong,20 milly roi kia hehe,2022-04-03T03:16:47Z
4624,W4P8gl4dnrg,hậu phước,chưa có trên zing mp3 tiếc ghê,2022-04-03T03:14:46Z
4625,W4P8gl4dnrg,thoa bui thi,bài hát hay nhưng chưa có trên mp3 zing híc,2022-04-03T03:13:17Z
4626,W4P8gl4dnrg,Trí Nhân,mỹ tâm cạch mặt zing mp3 rồi nên sẽ không có đâu bạn ơi. bạn chịu khó nghe trên spotify nha,2022-04-03T08:01:46Z
4627,W4P8gl4dnrg,Phạm Mai Chi,chưa bao giờ biết cày view mà nay bị nghiện nghe như cày view ấy :),2022-04-03T03:09:54Z
4628,W4P8gl4dnrg,Quỳnh Hương Cover,hay quá chị iu ơi,2022-04-03T03:02:00Z
4629,W4P8gl4dnrg,Thái Hoàng,hay quá ido ơi,2022-04-03T03:01:44Z
4630,W4P8gl4dnrg,Trath Chery,20.039.842 lượt xem,2022-04-03T02:51:40Z
4631,W4P8gl4dnrg,Trath Chery,20.039.842 lượt xem,2022-04-03T02:50:07Z
4632,W4P8gl4dnrg,Hiền Như,u mê,2022-04-03T02:23:24Z
4633,W4P8gl4dnrg,Trường Konn,giọng ca đi cùng năm tháng ạ. hay quá chị ạ,2022-04-03T01:45:41Z
4634,W4P8gl4dnrg,Nguyễn Thịnh,hay,2022-04-03T01:28:34Z
4635,W4P8gl4dnrg,nhật nguyễn,hay quá,2022-04-03T01:27:08Z
4636,W4P8gl4dnrg,Phạm Thị Thuỳ LINH,yêu c mỹ tâm,2022-04-03T01:26:47Z
4637,W4P8gl4dnrg,nông dân,"sau những cô đơn tổn thương đã xa , ta lại thấy con tim hiền hồ",2022-04-02T23:15:39Z
4638,W4P8gl4dnrg,nông dân,"sau những cô đơn tổn thương đã xa , ta lại thấy con tim hiền hồ",2022-04-02T23:15:32Z
4639,W4P8gl4dnrg,Hải Nguyễn,hay là đôi ta hẹn ước từ hư vô....chứ hơn 30 t.đã hẹn đc ai đâu.,2022-04-02T21:11:05Z
4640,W4P8gl4dnrg,Trang Trần,hay thật sự,2022-04-02T17:38:11Z
4641,W4P8gl4dnrg,Hương Ông Thị Hoài,sự nghiệp của mỹ tâm là sự chăm chỉ hết mực theo đuổi nghề bằng tài năng thực lực của bản thân! ngưỡng mộ quá trình và cách hành nghề của chị!,2022-04-02T17:23:00Z
4642,W4P8gl4dnrg,Dung Le,"da diết,sâu lắng và rất ngọt ngào.",2022-04-04T02:43:02Z
4643,W4P8gl4dnrg,Bá Áp Khảo,quá tuyệt..giền luôn ạ,2022-04-02T16:42:43Z
4644,W4P8gl4dnrg,Tiny Sonhh,thật sự là đỉnh của đỉnh luôn. hay quá chị tâm ơi.,2022-04-02T16:33:10Z
4645,W4P8gl4dnrg,Thuy Nguyen,micro chị tâm hát ai biết khoing ak ?,2022-04-02T16:28:14Z
4646,W4P8gl4dnrg,Tuyen Phan,yêu yêu chị tâm lắm,2022-04-02T16:18:57Z
4647,W4P8gl4dnrg,Trường Minh,chúc quỳnh luôn có nhiều cảm hứng để sáng tác tiếp những bài hit như này nữa nhé. chị tâm hát thì khỏi chê rồi haha,2022-04-02T16:18:09Z
4648,W4P8gl4dnrg,Tuan Ha,chị tâm mãi đỉnh,2022-04-02T15:55:58Z
4649,W4P8gl4dnrg,Lucky.Monkey,vào youtube thấy video là phải nhấn vào nghe một lần!!!!!!!!!!!!!!!,2022-04-02T15:42:16Z
4650,W4P8gl4dnrg,Van toi Nguyen,mỹ tâm mày với tướng cớp nghe cô hằng bị bắc chúng mày ăn mừng lớn phải không mai mốt đây chúng mày bị bắc chắc tao ăn thầm đó nói trước đừng chữ nhé cách đây máy ngày tao cũng nói rồi đừng mừng xốm nhé không dể đâu .,2022-04-02T15:19:11Z
4651,W4P8gl4dnrg,Mạnh Phạm,"điệp khúc nghiện quá ,êm ái ,",2022-04-02T14:30:51Z
4652,W4P8gl4dnrg,Thành Nguyễn Đức,hay quá,2022-04-02T14:01:49Z
4653,W4P8gl4dnrg,Văn khánh Bùi,hát hay nhưng nối sông chưa được,2022-04-02T13:49:57Z
4654,W4P8gl4dnrg,Tran Thinh,hay quá!tuyệt vời.,2022-04-02T13:29:10Z
4655,W4P8gl4dnrg,Thùy Trang,qua tuyệt bài nghe k bit chán xen giữa nhạc 9x 10x nghe k bit chán luôn á trời,2022-04-02T13:10:27Z
4656,W4P8gl4dnrg,Khanh linh Nguyễn,nhạc nào tôi cũng hát dc nhưng riêng những bài của chị tôi nghe suốt mà tôi ko hát dc thế mới nói ko phải ai cũng hát dc nhạc của chị,2022-04-02T13:01:29Z
4657,W4P8gl4dnrg,Thức Nguyễn,hay qua,2022-04-02T12:50:03Z
4658,W4P8gl4dnrg,van hanh anh em,hay quá chị,2022-04-02T12:44:19Z
4659,W4P8gl4dnrg,Ong ngáo cần,nhạc phan mạnh quỳnh có cái luyến láy đặc trưng lại được thể hiện bằng giọng mỹ tâm nữa ôi dồi ôi phải reup cả ngày mới đã =33,2022-04-02T12:36:44Z
4660,W4P8gl4dnrg,Hiệu Lê,"chị tâm ơi yêu em nha,,,",2022-04-02T12:26:07Z
4661,W4P8gl4dnrg,Fan ah Ngô Bạch k&k 😜,mê bài này luôn ak,2022-04-02T12:19:20Z
4662,W4P8gl4dnrg,Luan Minh,hay là đôi ta hẹn ước từ hư vô.câu này ăn tiền nè.đỉnh,2022-04-02T11:51:14Z
4663,W4P8gl4dnrg,Fyh Fh,"ko biết mọi người nghe và cảm nhận như thế nào riêng tôi thì bài này nhẹ nhàng mà cực hay, có chút âm điệu nhạc hoa pha chút hương vị thái lan và cả nhạc pháp, nghe lạ nhưng quá tuyệt.",2022-04-02T11:39:33Z
4664,W4P8gl4dnrg,Hoài Trần,bài nầy nghe nhức nách thật,2022-04-02T11:33:49Z
4665,W4P8gl4dnrg,Nguyen Van Quang,"hay quá tâm ơi, yêu tâm đến nay cũng gần 2 chục năm rồi",2022-04-02T11:07:47Z
4666,W4P8gl4dnrg,Quyên Nguyễn Thị,#henuoctuhuvo #chidepmytam,2022-04-02T10:48:41Z
4667,W4P8gl4dnrg,Nam Bui,"chị đại mỹ tâm, nghe chị hát từ năm 14 - 15 tuổi giờ đã 35t rồi, chị vẫn hát hay như ngày nào",2022-04-02T08:37:10Z
4668,W4P8gl4dnrg,Ngọc Hân,fan mỹ tâm từ lâu,2022-04-02T07:55:14Z
4669,W4P8gl4dnrg,Ngọc Hân,hay ghê,2022-04-02T07:55:00Z
4670,W4P8gl4dnrg,Khôi Lê,20.000.000 coming soon,2022-04-02T07:40:10Z
4671,W4P8gl4dnrg,Thanh Vân 400K Vào Web - timbantinhvn CHAM com,00:33 bởi vì anh mới nhìn thấy em ở đây và trong nháy mắt là em đã đánh cắp trái tim của anh rồi.,2022-04-02T07:14:54Z
4672,W4P8gl4dnrg,Hà Thu Đặng,hay quá a mạnh quỳnh chị mỹ tâm oi,2022-04-02T06:27:26Z
4673,W4P8gl4dnrg,AN,"nói thật k phải ghét nhưng những gạo cội thời 8x ,9x như mỹ tâm, tuấn hưng, lam trường và các nghệ sĩ khác vẫn hay nhất trong nhạc cho giới trẻ ,mấy kỷ lục youtube vs thể loại ú ú ớ ớ không biết là hát gì không thể hát được những bài có cảm xúc như vậy mình nhận xét theo cá nhân",2022-04-02T06:24:04Z
4674,W4P8gl4dnrg,Tính Nguyễn,ai trang điểm cho chị mỹ tâm zậy. đuổi gấp,2022-04-02T06:10:42Z
4675,W4P8gl4dnrg,Mạnh Nguyễn,nhạc pmq sáng tạc nghe ma mị thích :))) gặp chị tâm hát nữa thì hết nấc :))),2022-04-02T05:59:15Z
4676,W4P8gl4dnrg,Liễu Nguyễn thị,mê mẩn với giọng hát của chị,2022-04-02T05:45:01Z
4677,W4P8gl4dnrg,Tien Nguyen,quá quá quá đỉnh ng hat và ng sáng tác,2022-04-02T04:39:48Z
4678,W4P8gl4dnrg,Vũ Nguyễn,"chị tâm chưa bao giờ làm em và mọi người thất vọng, ca sĩ nữ duy nhất mà mình luôn mến mộ <3",2022-04-02T04:36:07Z
4679,W4P8gl4dnrg,Nam Bùi Xuân,da lat mong mo cong voi giong hat ngot ngao lam tan chay moi trai tim.yeu chi tam,2022-04-02T04:23:18Z
4680,W4P8gl4dnrg,quoc bao,dinh? cao,2022-04-02T03:53:52Z
4681,W4P8gl4dnrg,Văn Duy Đặng,rất hay,2022-04-02T03:53:04Z
4682,W4P8gl4dnrg,DAT TRAN,quá trời hay.... siêu hay.... xuất sắc....,2022-04-02T03:37:21Z
4683,W4P8gl4dnrg,ánh nguyễn,nghe vẫn hay vẫn muốn nghe nữa nghe mãi,2022-04-02T03:09:33Z
4684,W4P8gl4dnrg,ánh nguyễn,1 tháng rồi mà vẫn như ngày đâu,2022-04-02T03:09:17Z
4685,W4P8gl4dnrg,Hoa Lâm Music,đẳng cấp là mãi mãi.,2022-04-02T02:34:52Z
4686,W4P8gl4dnrg,Blue Bap,fan của chị đã hơn 20 năm . mãi một mình chị,2022-04-02T02:26:26Z
4687,W4P8gl4dnrg,Trath Chery,19.584.356 lượt xemđã công chiếu vào,2022-04-02T01:59:02Z
4688,W4P8gl4dnrg,Nha khoa Việt Mỹ,https://www.youtube.com/watch?v=gs9j79lbg8u&t=32s,2022-04-02T01:49:45Z
4689,W4P8gl4dnrg,Quang Ngô,cô ơi sao con tải k thấy nhỉ,2022-04-02T01:24:42Z
4690,W4P8gl4dnrg,Zelda’s kitchen,thần tượng cô ấy từ lúc còn bé xíu..bây h đã 30t rồi vẫn rất yêu thích cô ấy…đúng là rất hạnh phúc và yên bình khi nghe giọng hát của cô ấy!..mãi yêu1,2022-04-02T01:00:14Z
4691,W4P8gl4dnrg,Hanh Mai,"bài hát vô cùng dễ thương, nghe mà lòng thấy rộn ràng dù tóc đã phai màu , chân đã chồn và gối đã mỏi . cám ơn nhạc sĩ, người hoà âm, cô ca sĩ có giọng ca mật ngọt và ban nhạc . thật tuyệt!",2022-04-02T00:27:15Z
4692,W4P8gl4dnrg,Phuong heo,sau những con tôn thuong,2022-04-12T07:34:16Z
4693,W4P8gl4dnrg,Nguyen Nho,thật tuyệt vời,2022-04-10T14:50:26Z
4694,W4P8gl4dnrg,Nguyen Trong Quan,ông nhạc sĩ ngồi ngay cạnh kìa =))),2022-04-03T10:54:54Z
4695,W4P8gl4dnrg,Thái Phạm,"mình yêu nhau có 2 đứa biết, có trời đất biết là được k cần cho facebook biết",2022-04-02T00:18:54Z
4696,W4P8gl4dnrg,Yêu Sa Đéc,"hồi em còn con nít là chị đã lớn đã đi hát lua, giờ cái mặt em già hơn chị rồi đó chị ơi.",2022-04-02T00:16:55Z
4697,W4P8gl4dnrg,Cu Méng,"dạ, em mãi là fan hâm mộ của chị. mỗi bà chị cất lên tiếng hát lúc nào em cũng rất có cảm xúc ạ. em chưa hâm mộ ca sĩ nào như chị, mặc dù chỉ là tình cảm không quá gắt như fan của chị dành cho chị nhưng mà mỗi bài chị mới ra em đều replay lại rất nhiều lần. chỉ vì thứ âm nhạc chị mang lại cho em rất nhiều cảm xúc, thứ nhạc cổ xưa mà ai nghe cũng đều có cảm xúc. em say rồi nên liên thiên quá, mãi thích chị ạ.",2022-04-01T21:47:17Z
4698,W4P8gl4dnrg,HOÀNG TV,thời gian lặng lẽ và vô tình! đem đến nhiều thứ nhưng cũng lấy đi tất cả của chúng ta.,2022-04-01T19:26:38Z
4699,W4P8gl4dnrg,Tiến Minh,pmq sáng tác nhiều bài hát hay thật.giọng chị mỹ tâm rất hay và hợp bài này,2022-04-01T17:33:55Z
4700,W4P8gl4dnrg,kim vũ,này đúng là một must have trong đám cưới á. bao giờ cưới tớ sẽ bật bài này.,2022-04-01T17:28:51Z
4701,W4P8gl4dnrg,kim vũ,dễ thương gì đâu,2022-04-01T17:28:08Z
4702,W4P8gl4dnrg,thanh Ngo,bài hát nghe hay quá nhưng sao mình nghe âm điệu giống như nhạc trung hoa vậy nhỉ hihi không biết có ai cảm nhận giống mình không.,2022-04-01T17:23:42Z
4703,W4P8gl4dnrg,quang Phan,đúng là nhạc phạm mạnh quỳnh,2022-04-01T17:01:59Z
4704,W4P8gl4dnrg,trọng thiện,ông phan mạnh quỳnh sáng tác toàn bài hay :)),2022-04-01T16:13:53Z
4705,W4P8gl4dnrg,phuong thai ha,mong phan mạnh quỳnh hát bài này. đảm bảo sẽ rất tuyệt,2022-04-01T15:56:49Z
4706,W4P8gl4dnrg,Khôi Lê,1 tháng rui nghe vẫn phê,2022-04-01T15:54:03Z
4707,W4P8gl4dnrg,na na,hay qá chị ơi,2022-04-01T15:50:42Z
4708,W4P8gl4dnrg,Anh Thư,em mê chị đẹp 10 năm rồi ý ạ meeeeeeeeee chị ngày một sâu không hiểu sao chứ mê cả 1 đại gia đình em luôn í ạ,2022-04-01T15:25:14Z
4709,W4P8gl4dnrg,Ánh Ngọc,nghe bài hát này sao mà lòng bình yên quá,2022-04-01T15:22:05Z
4710,W4P8gl4dnrg,Quyen Dao,idol số 1 của tôi. love you!,2022-04-01T15:18:46Z
4711,W4P8gl4dnrg,Thảo Đỗ,,2022-04-01T15:18:42Z
4712,W4P8gl4dnrg,Hồng Nguyễn,hay quá chị tâm ơi.cảm ơn chị.,2022-04-01T15:13:38Z
4713,W4P8gl4dnrg,Phu Vi,hay quá,2022-04-01T14:06:57Z
4714,W4P8gl4dnrg,kim haitrung,19tr,2022-04-01T14:04:58Z
4715,W4P8gl4dnrg,Nguyệt Nguyễn,"giọng của mỹ tâm thì không còn gì phải bàn, ngưỡng mộ lời bài hát của pmq thực sự",2022-04-01T13:55:50Z
4716,W4P8gl4dnrg,Pham Cong Quy,sắp có bài mới luôn r,2022-04-01T13:55:00Z
4717,W4P8gl4dnrg,Xuan Thanh,mình yêu nhau có trời đất biết,2022-04-01T13:23:12Z
4718,W4P8gl4dnrg,Dép Phan,hay quá chị ơi yêu chị quáaaaaaa,2022-04-01T12:40:06Z
4719,W4P8gl4dnrg,Van toi Nguyen,mỹ tâm tướng cướp không kiêp giáp vòng ngứa quá về địch cha may nhé .,2022-04-01T12:16:24Z
4720,W4P8gl4dnrg,Nhung Le,ngọt ngào quá chi ơi,2022-04-01T11:51:13Z
4721,W4P8gl4dnrg,Trang Nguyễn,hay quá đi,2022-04-01T11:43:03Z
4722,W4P8gl4dnrg,Boong Kpa,hay lắm chị ơi rất truyền cảm,2022-04-01T11:12:49Z
4723,W4P8gl4dnrg,Van toi Nguyen,mỹ tâm ngứa quá về cho ba địch nhé .,2022-04-01T11:10:26Z
4724,W4P8gl4dnrg,Van toi Nguyen,mỹ tâm mày về địch cha mày đi .,2022-04-01T11:07:59Z
4725,W4P8gl4dnrg,Vui Nguyen,hj,2022-04-01T11:05:25Z
4726,W4P8gl4dnrg,CẬU ÚT MIỀN TÂY,anh yêu em tâm ơi...người con gái xinh đẹp hấp dẫn..hát bài này nghe cảm súc không biết từ nào diễn đạt cảm súc lúc này,2022-04-01T11:05:20Z
4727,W4P8gl4dnrg,Nga Nguyễn,mịa con điên,2022-04-01T10:49:44Z
4728,W4P8gl4dnrg,Trath Chery,19.354.992 lượt xem,2022-04-01T10:49:35Z
4729,W4P8gl4dnrg,Hạnh Nguyễn,lời bài hát kì quặc chóng tàn. ngang phè,2022-04-01T09:35:05Z
4730,W4P8gl4dnrg,Trath Chery,k nghe thì biến,2022-04-01T10:49:47Z
4731,W4P8gl4dnrg,Nhà và Đất Sài Gòn,tai có vấn đề,2022-04-01T09:39:43Z
4732,W4P8gl4dnrg,Khoi Quach,"mình không tìm nhau mà vô tình vương vấn sau tiếng ca chiều mưa thân thương trong từng đong đưa mắt môi về em mùa xuân ấy có nụ cười lấp lánh ở gần bên anh em vui như bao nhiêu lâu trở lại mùa yêu đầu vẫn bỡ ngỡ ban sơ ở trong từng ánh nhìn vẫn da diết nỗi ưu phiền khi phải chờ mong hay là đôi ta hẹn ước từ hư vô để gặp nhau chỉ khi vừa ngày giờ anh và em bước chung đoạn đường đời mình yêu nhau có trời đất biết ta được chung đôi như suối, được trăng thanh dịu êm yên lắng như em an bình mọi giây với anh sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa hạt mưa trên mái hiên lâu nay thi thoảng nhắc em không quên ngày nên thơ riêng em chỉ biết cảm ơn nhân duyên chuyện hôm qua vì mùa hoa ấy anh sang thăm em cùng một tình yêu lớn lao bàn tay, đôi vai đưa em tự do bước theo giấc mơ chẳng lo sợ (chẳng lo sợ) và cách chúng ta thấu hiểu nhau ân cần muôn khoảnh khắc chẳng thua gì phép màu hay là đôi ta hẹn ước từ hư vô để gặp nhau chỉ khi vừa ngày giờ anh và em bước chung đoạn đường đời mình yêu nhau có trời đất biết ta được chung đôi như suối, được trăng thanh dịu êm yên lắng như em an bình mọi giây với anh sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa hay là đôi ta hẹn ước từ hư vô để gặp nhau chỉ khi vừa ngày giờ anh và em bước chung đoạn đường đời mình yêu nhau có trời đất biết ta được chung đôi như suối, được trăng thanh dịu êm yên lắng như em an bình mọi giây với anh sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa sau những cô đơn tổn thương đã xa ta lại thấy con tim hiền hòa",2022-04-01T09:34:26Z
4733,W4P8gl4dnrg,minh thắng,"nghe mà k biết chán,em yêu c tâm",2022-04-01T09:21:09Z
4734,W4P8gl4dnrg,Nhớ quê hương,chị tâm mãi đĩnh i love you forever.....,2022-04-01T09:06:46Z
4735,W4P8gl4dnrg,Phuong Thai,chúc mừng 2 a chị quá tuyệt vời,2022-04-01T08:58:24Z
4736,W4P8gl4dnrg,Quang Hưng,lại là phan mạnh quỳnh.,2022-04-01T08:58:07Z
